Id	Name	SMILES	InChiKey	Source	Origin	TaxId
NPA019224	Fuscopeptin A	CCCCCC(O)CC(=O)N\C(=C\C)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NCC(=O)NC(C)C(=O)NC(C(C)C)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)N\C(=C/C)C(=O)NC1C(C)OC(=O)C(CC2=CC=CC=C2)NC(=O)C(NC(=O)C(NC(=O)C(C)NC1=O)C(C)N)C(C)N	QPBOSUOSUAJYJU-WFMFZIQZSA-N	NPAtlas	Pseudomonas fuscovaginae	50340
NPA019230	Sch 52901	CC[C@]12C(=O)N3[C@@H]4[C@]([C@@H]([C@@]3(C(=O)N1C)SS2)O)(C5=CC=CC=C5N4)[C@]67[C@@H]([C@]89C(=O)N([C@](C(=O)N8[C@H]6NC1=CC=CC=C71)(SS9)C)C)O	BNGCIRYZSMUYSN-NRQMUMKPSA-N	NPAtlas	Gliocladium sp SCF-1168	62887
NPA019239	Micropeptin HU1069	CC[C@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]2CC[C@H](N(C2=O)[C@H](C(=O)N([C@H](C(=O)N1)CC3=CC(=C(C=C3)OC)Cl)C)[C@@H](C)CC)O)CCCN=C(N)N)NC(=O)[C@@H](COS(=O)(=O)O)OS(=O)(=O)O)C	WOAMPBVZWZVESL-BYJMUUBVSA-N	NPAtlas	Microcystis aeruginosa	1126
NPA019259	Aureobasidin-U1	CCC(C)C1C(=O)N(C(C(=O)NC(C(=O)N(C(C(=O)OC(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)N2CCCC2C(=O)N1)C(C3=CC=CC=C3)O)C)CC4=CC=CC=C4)C(C)C)C(C)C)C(C)C)C)CC(C)C)C(C)CC)C	IVGJUXOSSHPVPV-UHFFFAOYSA-N	NPAtlas	Aureobasidium pullulans R106	5579
NPA019264	Iturin A4	CC(C)CCCCCCCCC[C@@H]1CC(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)CO)CC(=O)N)CCC(=O)N)CC(=O)N)CC3=CC=C(C=C3)O)CC(=O)N	VOKIDQKEGUPZBD-BKHQMSGASA-N	NPAtlas	Bacillus sp. SNA-60-367	1386
NPA019267	Arborcandin D	CCCCCCCCCC(CCC1C(=O)NCC(=O)NCCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)C(C)O)C(C)O)CC(C(=O)N)O)C)CC(=O)N)CC(=O)N)CCCCCCCC(=O)CCCCCC)O	CZQMSPFUTKQPKB-UHFFFAOYSA-N	NPAtlas	Unknown-fungus sp. 17397	0
NPA019270	Cyclo(L-Val-L-Leu)	CC(C)C[C@H]1C(=O)N[C@H](C(=O)N1)C(C)C	UPOUGDHEEGKEGS-IUCAKERBSA-N	NPAtlas	Unknown-fungus sp.	0
NPA019271	Micropeptin MM850	CC[C@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]2CC[C@H](N(C2=O)[C@H](C(=O)N([C@H](C(=O)N1)CC3=CC=CC=C3)C)CC4=CC=CC=C4)OC)CC(C)C)NC(=O)[C@@H](CO)O)C	JRYZCWOROGUEPY-ZDYYWPHCSA-N	NPAtlas	Microcystis sp.	1127
NPA019285	Thiazomycin E1	C[C@H]1[C@H]([C@@](C[C@@H](O1)O[C@@H]([C@H]([C@H]2C3=NC(=CS3)C(=O)N[C@H](C4=NC(=CS4)C5=NC(=C(C=C5C6=NC(=CS6)C(=O)N[C@H](C(=O)NC(=C(C)OC)C7=NC(=CS7)C(=O)N2)[C@@H](C)O)O)C8=NC(=CS8)C(=O)NC(=C)C(=O)N)CO)O)C(=O)O)(C)O)N(C)C	MVHBCLZSBYPNKG-ZBCGVCIPSA-N	NPAtlas	Amycolatopsis fastidiosa	1816
NPA019307	Pneumocandin A4	CC[C@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@@H]1CCCNC(=O)[C@@H]2[C@H]([C@H](CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]3C[C@H](CN3C(=O)[C@@H](NC1=O)[C@@H](C)O)O)CCC4=CC=C(C=C4)O)[C@@H](CC(=O)N)O)C)O	XYZCJMODJVDCJD-YIYGVBKCSA-N	NPAtlas	Glarea lozoyensis	101852
NPA019309	Chlamydocin	CC1(C(=O)N[C@H](C(=O)N2CCC[C@@H]2C(=O)N[C@H](C(=O)N1)CCCCCC(=O)C3CO3)CC4=CC=CC=C4)C	SGYJGGKDGBXCNY-ZDIDWYTNSA-N	NPAtlas	Unknown-fungus sp.	0
NPA019314	[Thr(2),Ile(5)]Cyclosporin	CCC(C)[C@H]1C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)NC(C(=O)N(CC(=O)N([C@H](C(=O)N1)CC(C)C)C)C)[C@@H](C)O)[C@@H]([C@H](C)C/C=C/C)O)C)C(C)C)C)CC(C)C)C)CC(C)C)C)C)C)CC(C)C)C	IZUOWPDPGMBNCB-XSAWRUQVSA-N	NPAtlas	Acremonium luzulae (Fuckel) W Gams F/88-3089/11	159075
NPA019335	2-(1-propionylaminoethyl)thiazole-4-carboxylic acid [2-(1H-indol-3-yl)ethyl]amide	CCC(=O)NC(C)C1=NC(=CS1)C(=O)NCCC2=CNC3=CC=CC=C32	JUCLNABQMVKVJB-UHFFFAOYSA-N	NPAtlas	Thermoactinomyces sp. strain TA66-2	2023
NPA019368	Pseudacyclin D	CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)NCCC[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N1)CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)NC(=O)C)[C@@H](C)CC	SYCUFMZOQQUCHM-XYEGUOSDSA-N	NPAtlas	Pseudallescheria boydii	5597
NPA019370	Bacillopeptin C	C[C@H]([C@H]1C(=O)NC(CC(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)CO)CCC(=O)O)CO)CC(=O)N)CC2=CC=C(C=C2)O)CC(=O)N)CCCCCCCCCCC(C)C)O	DURIFQIRQRYIFB-ZMNPLNEVSA-N	NPAtlas	Bacillus sp. SNA-60-367	1386
NPA019391	Hypomurocin B-3b	CCC(C)(NC(=O)C(CCC(N)=O)NC(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(C)(C)NC(C)=O)C(=O)NC(C(C)C)C(=O)NC(C)(C)C(=O)NCC(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(C)C	AGXWFKNWQFBFLQ-UHFFFAOYSA-N	NPAtlas	Hypocrea muroiana	78397
NPA019398	Micropeptin B	CCCCCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H]1[C@H](OC(=O)[C@@H](NC(=O)C(N(C(=O)[C@@H](N2C(CCC(C2=O)NC(=O)[C@@H](NC1=O)CCCCN)O)CC(C)C)C)CC3=CC=C(C=C3)O)C(C)C)C	JKIBLHXBEWIREM-WKMXGWCCSA-N	NPAtlas	Microcystis aeruginosa	1126
NPA019404	Xentrivalpeptide A	C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)C(C)C)C(C)C)C(C)C)CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)NC(=O)CC4=CC=CC=C4	NPXHCDVDSCUWFX-WAIWDIJASA-N	NPAtlas	Xenorhabdus sp. 85816	626
NPA019409	Trichokindin-Ia	CCC(C)C(CO)NC(=O)C(CCC(N)=O)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)C1CCCN1C(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)NC(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)C(C)(CC)NC(=O)C(CCC(N)=O)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(C)(C)NC(C)=O	YKOPSLLSXHTJSA-UHFFFAOYSA-N	NPAtlas	Trichoderma harzianum	5544
NPA019413	Anabaenopeptin G	CC[C@H](C)[C@H]1C(=O)NCCCC[C@H](C(=O)NC(C(=O)N[C@H](C(=O)N([C@H](C(=O)N1)CCC2=CC=C(C=C2)O)C)CCC3=CC=C(C=C3)O)[C@@H](C)CC)NC(=O)N[C@@H](CC4=CC=C(C=C4)O)C(=O)O	HXYYQLNMRLHXGK-GMHCQXBESA-N	NPAtlas	Oscillatoria agardhii	1160
NPA019423	Tumescenamide C	CCC[C@H](C)C[C@H](C)C(=O)N[C@H]1[C@H](OC(=O)/C(=C/C)/NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CC(C)C)C(C)C)CC2=CC=C(C=C2)O)C	CUJBKWCXRLZJMY-AVQLBBDLSA-N	NPAtlas	Streptomyces sp. KUSC-F05	1883
NPA019426	Trichovirin II 4a	CCC(C)(NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)CNC(=O)C(C)(C)NC(C)=O)C(=O)NC(CCC(N)=O)C(=O)NC(C)(CC)C(=O)NC(C(C)C)C(=O)NC(C)(C)C(=O)NCC(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(CCC(N)=O)C(=O)NC(CO)CC(C)C	XVGGLKMXHOMXGY-UHFFFAOYSA-N	NPAtlas	Trichoderma viride NRRL 5243	5543
NPA019442	Cepacidine A1	CCCCCCCCCC(CC(CC(CC1CC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NCC(=O)NCCC(C(=O)NC(C(=O)N1)C(C(=O)N)O)N)CO)CC(=O)O)C(C2=CC=C(C=C2)O)O)CO)OC3[C@@H]([C@H]([C@@H](CO3)O)O)O)O)N	AHNDNUVPXFPPIH-CWXOAVQGSA-N	NPAtlas	Pseudomonas cepacia AF 2001	286
NPA019446	Lyngbyastatin 2	CC[C@@H]1CCC[C@H]([C@H](C(=O)O[C@@H]([C@H](CC=C(C(=CC(=O)N([C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)N2CCC[C@H]2C(=O)N([C@H](C(=O)N3CCC[C@H]3C(=O)O1)C(C)C)C)COC)C)C(C)C)C)[C@@H](C)CC)C)OC)C)C)C)C)O	VXNKUFHPWIHJDR-CFYHMXAFSA-N	NPAtlas	Lyngbya majuscula	158786
NPA019447	Scleramide	CN1[C@H](C(=O)NCC(=O)N[C@H](C(=O)N([C@H](C(=O)NCC(=O)N[C@H](C1=O)CCC(=O)N)CC2=CC=CC=C2)C)CC3=CC=CC=C3)CC4=CC=CC=C4	UTVCBQCZOQNCAY-ORYMTKCHSA-N	NPAtlas	Aspergillus sclerotiorum NRRL 5167	5052
NPA019449	Arylomycin B3	CCCCCCCCCCCC(=O)N(C)[C@H](CO)C(=O)N[C@H](C)C(=O)NCC(=O)N(C)C1C2=CC(=C(C=C2)O)C3=CC(=CC(=C3O)[N+](=O)[O-])CC(NC(=O)[C@@H](NC1=O)C)C(=O)O	NQHWUHBWYUGMIC-LTQNGAKSSA-N	NPAtlas	Streptomyces sp. Tue 6075	1661694
NPA019456	Aspereline H	CCC(C)[C@@H](C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@@H](C)C(=O)NC(C)(C)C(=O)N1CCC[C@H]1COC(=O)C)NC(=O)C(C)(C)NC(=O)[C@H](C(C)C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C	KCNVGXNTEXQPAC-WCGFRGNPSA-N	NPAtlas	Trichoderma asperellum	101201
NPA019471	Divanchrobactin	C1=CC(=C(C(=C1)O)O)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@@H](CO)C(=O)OC[C@@H](C(=O)O)NC(=O)[C@@H](CCCN=C(N)N)NC(=O)C2=C(C(=CC=C2)O)O	YEDLPYZUUMOKKH-ZRNYENFQSA-N	NPAtlas	Vibrio sp. DS40M4	662
NPA019477	Pseudodestruxin B	CC(C)C[C@H]1C(=O)NCCC(=O)O[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N([C@H](C(=O)N1C)C(C)C)C)CC3=CC=CC=C3)CC(C)C	CNPDLOWQKDIMOD-OLAIZJASSA-N	NPAtlas	Nigrosabulum globosum	95328
NPA019485	Thiazomycin A	C[C@H]1[C@@H]2[C@](C[C@@H](O1)O[C@H]3[C@@H]4[C@H]5C6=NC(=CS6)C(=O)N[C@@H](COC(=O)C7=C(CO4)C8=C(COC3=O)C=CC=C8N7O)C9=NC(=CS9)C1=NC(=C(C=C1C1=NC(=CS1)C(=O)N[C@H](C(=O)N/C(=C(\C)/OC)/C1=NC(=CS1)C(=O)N5)[C@@H](C)O)O)C1=NC(=CS1)C(=O)NC(=C)C(=O)N)(OC(N2C)C)C	LPGAAUZJQIRAAG-CAYKKMKNSA-N	NPAtlas	Amycolatopsis fastidiosa ATCC 202099	1813
NPA019486	Argyrin A	C[C@@H]1C(=O)NC(=C)C(=O)N(CC(=O)N[C@@H](C2=NC(=CS2)C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N1)CC3=CNC4=C3C(=CC=C4)OC)CC5=CNC6=CC=CC=C65)C)C	MXGWDBFUMHUPTG-SKZNYKRCSA-N	NPAtlas	Archangium gephyra	48
NPA019489	((6Z)-Adda3)Nodularin	C/C=C\1/C(=O)N[C@H]([C@@H](C(=O)N[C@H](C(=O)NC([C@@H](C(=O)N[C@H](CCC(=O)N1C)C(=O)O)C)/C=C/C(=C\[C@H](C)[C@H](CC2=CC=CC=C2)OC)/C)CCCN=C(N)N)C)C(=O)O	IXBQSRWSVIBXNC-KRVAVUAYSA-N	NPAtlas	Nodularia spumigena	70799
NPA019502	Apramide A	C[C@H](CCCCC#C)C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)N(C)[C@@H](C(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N(C)[C@@H](CC2=CC=C(C=C2)OC)C(=O)N(C)CC3=NC=CS3	DFHDGRZCTHONRC-RBFNLMEMSA-N	NPAtlas	Lyngbya majuscula	158786
NPA019509	Hypomurocin B-2	CC(C)CC(CO)NC(=O)C(CCC(N)=O)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)C1CCCN1C(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)CNC(=O)C(C)(C)NC(=O)C(NC(=O)C(C)(C)NC(=O)C(CCC(N)=O)NC(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(C)(C)NC(C)=O)C(C)C	YFXHDJFMHIOCEM-UHFFFAOYSA-N	NPAtlas	Hypocrea muroiana	78397
NPA019524	Oscillapeptilide 97-A	CC[C@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]2CC[C@H](N(C2=O)[C@H](C(=O)N([C@H](C(=O)N1)CC3=CC=C(C=C3)OC)C)CC4=CC=CC=C4)O)CC(C)C)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@@H]5CCCN5C(=O)C)C	FQTOZJUPMXZERB-HYOFZHFKSA-N	NPAtlas	Oscillatoria agardhii	1160
NPA019536	Zorbamycin B	CC1C(C(C(C(O1)O[C@@H](C2=CN=CN2)[C@@H](C(=O)NC(CCO)C(C(C)C(=O)N[C@@H](C(C)O)C(=O)NCCC3=NC(=CS3)C4=NC(=CS4)C(=O)NCCC(=N)N)O)NC(=O)C5=C(C(=NC(=N5)[C@H](CC(=O)N)NC[C@@H](C(=O)N)N)N)C)OC6C(C(C(C(O6)CO)O)OC(=O)N)O)O)O	MBXBZPPTVVAPCU-KGVKYHRPSA-N	NPAtlas	Streptomyces bikiniensis var. zorbonensis	1883
NPA019544	27-deoxylyngbyabellin A	CC[C@H](C)[C@H]1C2=NC(=CS2)C(=O)O[C@H](C(C(=O)O[C@H](C3=NC(=CS3)C(=O)NCC(=O)N1)C(C)C)(C)C)CCCC(C)(Cl)Cl	MXKVWNSSDRMDBC-PWZKMPOXSA-N	NPAtlas	Lyngbya bouillonii	207920
NPA019562	Malformin B2	CC(C)C[C@H]1C(=O)N[C@@H]2CSSC[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)C(C)C)C(C)C)NC2=O	COOVLPUBLIXDHW-UTSKFRMZSA-N	NPAtlas	Aspergillus niger	5061
NPA019569	Micropeptin 88-N	CCCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N[C@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N2[C@@H](CC[C@@H](C2=O)NC(=O)[C@@H](NC1=O)CC3=CC=C(C=C3)O)O)C(C)C)C)CC4=CC=CC=C4)[C@@H](C)CC)C)C(=O)O	PUNPCZIPNYKTCV-KCWGXPJZSA-N	NPAtlas	Microcystis aeruginosa NIES-88	449441
NPA019576	Colisporifungin	CCCCCCCCCCCC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@H]1[C@H](OC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CCNC1=O)CC2=CNC3=CC=CC=C32)CO)CC4=CC=CC=C4)C	IYDPPFXSKSVCFU-OKQHFOSFSA-N	NPAtlas	Colispora cavincola	2074856
NPA019586	Myxochromide S2	CC/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C(=O)N(C)[C@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CC(C)C)C)C)CCC(=O)N)C	XDRGEWSCPMOTER-NDSCBTMZSA-N	NPAtlas	Stigmatella aurantiaca DW4/3–1	40
NPA019595	Cryptophycin-17	C[C@@H]1CNC(=O)[C@H](NC(=O)/C=C/C[C@H](OC(=O)[C@@H](OC1=O)CC(C)C)[C@H](C)/C=C/C2=CC=CC=C2)CC3=CC(=C(C=C3)O)Cl	XUZKJXAKKMKMBV-VPXKJLAISA-N	NPAtlas	Nostoc sp. GSV 224	1177
NPA019613	Malformin A1	CC[C@H](C)[C@H]1C(=O)N[C@@H]2CSSC[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N1)CC(C)C)C(C)C)NC2=O	RNCGDQLZIATDOU-ZDRBWGSPSA-N	NPAtlas	Aspergillus tubingensis	5068
NPA019632	Cylindrocyclin A	CC[C@H](C)[C@H]1C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N1C)C)CC(C)C)C)CC(C)C)C)CC(C)C)C)CC(C)C)C)CC(C)C)C	HHRMCEGCINMIBN-QMAXXTOWSA-N	NPAtlas	Cylindrocarpon sp.	1756108
NPA019638	Dictyonamide A	CCC(C)[C@@H](C(=O)N(C)[C@@H](C(C)C)C(=O)N(C)CC(=O)NC1=CC=CC=C1C(=O)O)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]([C@H](C)O)N(C)C(=O)[C@H]([C@H](C)O)NC(=O)[C@H](C)N	OFMFFQPVZOXNDZ-ZJXXRDISSA-N	NPAtlas	Unknown-fungus sp. (K063)	0
NPA019658	Cyclo[N-(Lys-Phe)-Orn-Val]	CC(C)[C@H]1C(=O)N([C@@H](C(=O)N1)CCCN)C(=O)C(CC2=CC=CC=C2)NC(=O)C(CCCCN)N	NKNBNGMFQVMRAX-VFUGHAIPSA-N	NPAtlas	Burkholderia cepacia	292
NPA019663	Schizopeptin 791	CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)NCCCC[C@H](C(=O)N1)NC(=O)N[C@@H]([C@@H](C)CC)C(=O)O)CC2=CC=CC=C2)C)C)CCC3=CC=CC=C3	UHGIIADZWWCEKS-NDSQDYTJSA-N	NPAtlas	Schizothrix sp.	240294
NPA019690	Oscillaginin B	CCCCCCC[C@H]([C@@H](C(=O)N[C@@H](CO)C(=O)N(C)[C@@H](C(C)C)C(=O)N[C@@H](CCC1=CC=C(C=C1)O)C(=O)O)O)N	FAFNVISAZDFOJC-RYWAYVEBSA-N	NPAtlas	Oscillatoria agardhii	1160
NPA019697	Simplicilliumtide H	CC[C@@H](C)[C@@H](C(=O)N(C)[C@H](CC1=CC=CC=C1)C(=O)O)NC(=O)C	ZXUQSKOTCGZCHH-WQVCFCJDSA-N	NPAtlas	Simplicillium obclavatum EIODSF 020	292631
NPA019709	(3R,6R)-N-methyl-N-(1-hydroxy-2-methylpropyl)-phenylalanine	CC(C)[C@H](C(=O)N(C)[C@H](CC1=CC=CC=C1)C(=O)O)O	AFSFYXHJJVYLOJ-CHWSQXEVSA-N	NPAtlas	Isaria japonica	72233
NPA019724	Atroviridin-Catr	CCC(C)(C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CC1=CC=CC=C1)CO)NC(=O)C(C)(C)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(C)(C)NC(=O)C(C(C)C)NC(=O)C(C)(C)NC(=O)C(CCC(=O)N)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)NC(=O)C(C)(C)NC(=O)C3CCCN3C(=O)C(C)(C)NC(=O)C	ZTNPFPGCXCKWDW-UHFFFAOYSA-N	NPAtlas	Trichoderma atroviride	63577
NPA019726	Mer-N5075-A	CC(C)C(C(=O)NC(CC1=CC=CC=C1)CO)NC(=O)C(CCCN=C(N)N)NC(=O)NC(CC2=CC=CC=C2)C(=O)O	FWFRRBPYKRBFLL-UHFFFAOYSA-N	NPAtlas	Streptomyces chromofuscus	42881
NPA019734	CB-182333	CCC(C)CCCCCCC(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CCC(O)=O)C(=O)N[C@@H](C(O)C(N)=O)C(=O)N[C@H]1[C@@H](C)OC(=O)[C@@H](NC(=O)C(CCC(O)=O)NC(=O)[C@@H](CC(N)=O)NC(=O)CNC(=O)[C@H](CC(O)=O)NC(=O)[C@@H](CCCCN)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](C)NC(=O)CN(C)C1=O)C(C)CC	BBLKNYOAWQBWSP-QFDKOERDSA-N	NPAtlas	Streptomyces fradiae	1906
NPA019736	Isaridin A	CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N([C@H](C(=O)N([C@H](C(=O)NCCC(=O)O1)CC3=CC=CC=C3)C)C(C)C)C)CC4=CC=CC=C4	WLYWDCKLTCKHAK-JOBLXHLTSA-N	NPAtlas	Isaria sp.	1906752
NPA019758	Micromide	CCC[C@H](CC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N(C)[C@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H]([C@@H](C)CC)C(=O)N(C)[C@@H](CC2=CC=CC=C2)C(=O)N(C)CC3=NC=CS3)OC	ZPBVMFSLPZDOHZ-GNUBDBAHSA-N	NPAtlas	Symploca sp.	105591
NPA019760	Xentrivalpeptide E	C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)C(C)C)C(C)C)C(C)C)CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)NC(=O)CC(C)C	YBQOZZHZAJCTLD-STDQDTGYSA-N	NPAtlas	Xenorhabdus sp. 85816	626
NPA019764	Thalassospiramide D1	CCCCCC/C=C\CC(=O)N[C@@H](CC1=CC=C(C=C1)O)[C@H](CC(=O)N[C@@H](C(C)C)C(=O)N[C@H]2COC(=O)[C@@H](N(C(=O)[C@@H](NC(=O)C=C2)C(C)C)C)CC3=CC=C(C=C3)O)O	UBZNAKXZNUCQQB-WYGNJSIFSA-N	NPAtlas	Thalassospira sp. CNJ-328	1283305
NPA019783	Lokisin	CCCCCCC[C@H](CC(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)N[C@@H]1[C@@H](OC(=O)C(NC(=O)[C@@H](NC(=O)C(NC(=O)[C@H](NC(=O)C(NC(=O)[C@H](NC(=O)C(NC(=O)C(NC1=O)CC(C)C)CC(C)C)CO)CC(C)C)CO)CC(C)C)[C@@H](C)CC)CC(=O)O)C)O	GHXLBZVIYYOQOC-ORYVKZIQSA-N	NPAtlas	Pseudomonas sp. (DSS41)	286
NPA019795	Argimicin B	CC(C)C(C(=O)NC(C(C)C)C(=O)NC(CC(CNC(=NC)N)O)C(=O)N(C)C(CCC(=O)O)C(=O)O)NC(=O)C(CCCN=C(N)N)[N+](C)(C)C	UPIPXZMMCHXSJO-UHFFFAOYSA-O	NPAtlas	Sphingomonas sp. M-17	13687
NPA019799	Trichorzin HA-1	CC(C)CC(CO)NC(=O)C(CCC(N)=O)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)C1CCCN1C(=O)C(C)(C)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(C)(C)NC(=O)C(NC(=O)C(C)(C)NC(=O)C(CCC(N)=O)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)C(C)NC(=O)CNC(=O)C(C)(C)N)C(C)C	OLKCXKIGOWTOKC-UHFFFAOYSA-N	NPAtlas	Trichoderma harzianum	5544
NPA019800	Micropeptin HU1041	CC[C@H](C)[C@H]1C(=O)N([C@H](C(=O)N[C@H](C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]2CC[C@H](N1C2=O)O)CCCN=C(N)N)NC(=O)[C@@H](COS(=O)(=O)O)OS(=O)(=O)O)C)C(C)C)CC3=CC(=C(C=C3)O)Cl)C	CDNBDTGIQPIOQU-JJSZTCTISA-N	NPAtlas	Microcystis aeruginosa	1126
NPA019806	QN-Triostin A	CC1C(=O)N(C2CSSCC(C(=O)N(C(C(=O)OCC(C(=O)N1)NC(=O)C3=CC4=CC=CC=C4N=C3)C(C)C)C)N(C(=O)C(NC(=O)C(COC(=O)C(N(C2=O)C)C(C)C)NC(=O)C5=CC6=CC=CC=C6N=C5)C)C)C	LZFWSUQFHUIRQQ-UHFFFAOYSA-N	NPAtlas	Streptomyces sp.	1931
NPA019809	Griseoviridin B	C[C@@H]1C/C=C\2/C(=O)NCC(C=C/C=C/C[C@H](CC3=NC(=CO3)C(=O)N[C@H](CS2)C(=O)O1)O)OC	STLPNGVDKAKPSA-VSVNKTBWSA-N	NPAtlas	Streptomyces sp. (strain IMBJ01)	1883
